"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019884","antigen processing and presentation of exogenous antigen","13/304","50/18860",0.26,16.1302631578947,13.711691270979,7.98435768385287e-13,2.56537412382193e-09,2.2793240040641e-09,"CD1E/CD1C/HLA-DQB2/HLA-DMA/CD1A/CTSE/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",13
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","10/304","31/18860",0.32258064516129,20.0127334465195,13.5601882560957,3.35860323606856e-11,3.84225190987131e-08,3.41382448918734e-08,"HLA-DQB2/HLA-DMA/CTSE/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",10
"GO:0002399","MHC class II protein complex assembly","8/304","16/18860",0.5,31.0197368421053,15.3756776161191,4.78338239635394e-11,3.84225190987131e-08,3.41382448918734e-08,"HLA-DQB2/HLA-DMA/HLA-DPB1/HLA-DRB1/HLA-DQB1/HLA-DPA1/HLA-DRA/HLA-DRB5",8
"GO:0002503","peptide antigen assembly with MHC class II protein complex","8/304","16/18860",0.5,31.0197368421053,15.3756776161191,4.78338239635394e-11,3.84225190987131e-08,3.41382448918734e-08,"HLA-DQB2/HLA-DMA/HLA-DPB1/HLA-DRB1/HLA-DQB1/HLA-DPA1/HLA-DRA/HLA-DRB5",8
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","10/304","35/18860",0.285714285714286,17.7255639097744,12.6765548232932,1.3131124835222e-10,8.43806081911364e-08,7.49718116907832e-08,"HLA-DQB2/HLA-DMA/CTSE/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",10
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","10/304","37/18860",0.27027027027027,16.7674253200569,12.2877159600376,2.42152530752702e-10,1.29672680218072e-07,1.15213625158128e-07,"HLA-DQB2/HLA-DMA/CTSE/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",10
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","10/304","41/18860",0.24390243902439,15.1315789473684,11.5941332257747,7.36186618460504e-10,3.37909657873372e-07,3.00231294626299e-07,"HLA-DQB2/HLA-DMA/CTSE/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",10
"GO:0019882","antigen processing and presentation","15/304","120/18860",0.125,7.75493421052632,9.50125323622674,9.43768357250948e-10,3.79040966480912e-07,3.3677628748218e-07,"CTSH/CD1E/CD1C/HLA-DQB2/HLA-DMA/CD1A/CTSE/HLA-DPB1/HLA-DRB1/ICAM1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",15
"GO:0002396","MHC protein complex assembly","8/304","24/18860",0.333333333333333,20.6798245614035,12.3477106143956,2.44323133706737e-09,7.85010228599745e-07,6.97478251171232e-07,"HLA-DQB2/HLA-DMA/HLA-DPB1/HLA-DRB1/HLA-DQB1/HLA-DPA1/HLA-DRA/HLA-DRB5",8
"GO:0002501","peptide antigen assembly with MHC protein complex","8/304","24/18860",0.333333333333333,20.6798245614035,12.3477106143956,2.44323133706737e-09,7.85010228599745e-07,6.97478251171232e-07,"HLA-DQB2/HLA-DMA/HLA-DPB1/HLA-DRB1/HLA-DQB1/HLA-DPA1/HLA-DRA/HLA-DRB5",8
"GO:0140962","multicellular organismal-level chemical homeostasis","12/304","80/18860",0.15,9.30592105263158,9.5288159483466,5.61242109464523e-09,1.63933717973592e-06,1.45654411566295e-06,"ADGRF5/NAPSA/CTSH/AQP4/SFTPD/CYBRD1/AQP1/SLC40A1/ABCA3/AQP3/SCNN1B/CFTR",12
"GO:0048002","antigen processing and presentation of peptide antigen","10/304","72/18860",0.138888888888889,8.61659356725146,8.28782732769705,2.26523942826923e-07,6.06517856919087e-05,5.3888853767247e-05,"HLA-DQB2/HLA-DMA/CTSE/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HLA-DRA/HLA-DRB5",10
"GO:0042044","fluid transport","7/304","39/18860",0.179487179487179,11.135290148448,8.10963078826078,2.60746575087637e-06,0.000625293205986122,0.000555570355507842,"AQP4/AQP1/AQP3/SCNN1B/AQP5/CLDN18/CFTR",7
"GO:0006959","humoral immune response","18/304","307/18860",0.0586319218241042,3.6374935710612,5.96358570835947,2.72458913283713e-06,0.000625293205986122,0.000555570355507842,"SUSD4/C7/SPINK5/CX3CL1/C4B/HLA-DRB1/C4A/HLA-DQB1/PLA2G1B/C4BPA/DMBT1/CXCL14/SLPI/WFDC2/CLU/PGC/MMP7/LGALS4",18
"GO:0022409","positive regulation of cell-cell adhesion","19/304","343/18860",0.0553935860058309,3.4365889212828,5.82905230186042,3.30857480441537e-06,0.000708696723105773,0.000629674025935052,"SHH/HLA-DQB2/HLA-DMA/CX3CL1/HLA-DPB1/PTPRU/HLA-DRB1/CEACAM6/HLA-DQB1/CD74/HLA-DPA1/HHLA2/HLA-DRA/HLA-DRB5/FOXA2/AGER/RAP1GAP/DPP4/ZBTB16",19
"GO:0007585","respiratory gaseous exchange by respiratory system","9/304","82/18860",0.109756097560976,6.80921052631579,6.74766191558705,6.82117665309468e-06,0.00136977753664958,0.0012170415186311,"CFAP221/ELN/SFTPD/TNNC1/SFTPA1/SFTPA2/SFTPB/SFTPC/DNAH9",9
"GO:0019883","antigen processing and presentation of endogenous antigen","6/304","32/18860",0.1875,11.6324013157895,7.70474367524203,1.06280394816833e-05,0.00200869946203814,0.00178472093339474,"CD1E/CD1C/CD1A/HLA-DRB1/CD74/HLA-DRA",6
"GO:0043129","surfactant homeostasis","5/304","20/18860",0.25,15.5098684210526,8.3098266266775,1.33821003464979e-05,0.00238870491184988,0.00212235416021652,"ADGRF5/NAPSA/CTSH/SFTPD/ABCA3",5
"GO:0002269","leukocyte activation involved in inflammatory response","7/304","51/18860",0.137254901960784,8.51522187822498,6.87856716278823,1.66349606328542e-05,0.00281305939544002,0.0024993913150305,"CX3CR1/LRRK2/CX3CL1/SCNN1B/AGER/IL33/CLU",7
"GO:0002775","antimicrobial peptide production","4/304","11/18860",0.363636363636364,22.5598086124402,9.15484565521555,1.9975189454877e-05,0.00320901418592599,0.0028511954632435,"SPINK5/PGC/MMP7/LGALS4",4
"GO:0001822","kidney development","17/304","323/18860",0.0526315789473684,3.26523545706371,5.25592098017425,2.11169687232988e-05,0.00323089621466472,0.00287063755276122,"CTSH/SHH/ROBO2/HNF1B/COL4A3/ITGA8/LRRK2/FGFR2/COL4A4/EPHA4/AQP1/GFRA1/HPGD/IRX2/NPNT/ZBTB16/FREM2",17
"GO:0030198","extracellular matrix organization","17/304","331/18860",0.0513595166163142,3.1863173795516,5.13635643151189,2.88159281727918e-05,0.00415002437831483,0.00368727901911308,"NDNF/ADAMTS8/COL4A3/ELN/ITGA8/HAS3/MFAP4/COL4A4/MMP28/SPINK5/TNXB/MYH11/TPSAB1/ABI3BP/NPNT/DPP4/MMP7",17
"GO:0043062","extracellular structure organization","17/304","332/18860",0.0512048192771084,3.17672003804692,5.12166638741897,2.99354036748828e-05,0.00415002437831483,0.00368727901911308,"NDNF/ADAMTS8/COL4A3/ELN/ITGA8/HAS3/MFAP4/COL4A4/MMP28/SPINK5/TNXB/MYH11/TPSAB1/ABI3BP/NPNT/DPP4/MMP7",17
"GO:0045229","external encapsulating structure organization","17/304","333/18860",0.0510510510510511,3.16718033823297,5.10703175232111,3.10933427152078e-05,0.00415002437831483,0.00368727901911308,"NDNF/ADAMTS8/COL4A3/ELN/ITGA8/HAS3/MFAP4/COL4A4/MMP28/SPINK5/TNXB/MYH11/TPSAB1/ABI3BP/NPNT/DPP4/MMP7",17
"GO:0072001","renal system development","17/304","334/18860",0.0508982035928144,3.15769776237,5.09245212565598,3.22908837403893e-05,0.00415002437831483,0.00368727901911308,"CTSH/SHH/ROBO2/HNF1B/COL4A3/ITGA8/LRRK2/FGFR2/COL4A4/EPHA4/AQP1/GFRA1/HPGD/IRX2/NPNT/ZBTB16/FREM2",17
"GO:0006958","complement activation, classical pathway","6/304","39/18860",0.153846153846154,9.54453441295547,6.83680667565968,3.48045963598665e-05,0.00430104492708658,0.00382146013473514,"SUSD4/C7/C4B/C4A/C4BPA/CLU",6
"GO:0019731","antibacterial humoral response","8/304","78/18860",0.102564102564103,6.36302294197031,6.07491181761098,3.66306851139062e-05,0.00435905152855484,0.00387299875356388,"SPINK5/PLA2G1B/DMBT1/SLPI/WFDC2/PGC/MMP7/LGALS4",8
"GO:0042045","epithelial fluid transport","4/304","13/18860",0.307692307692308,19.0890688259109,8.35065828103152,4.21889253636538e-05,0.00484117918547928,0.00430136712730185,"AQP1/SCNN1B/CLDN18/CFTR",4
"GO:0001913","T cell mediated cytotoxicity","7/304","61/18860",0.114754098360656,7.11928386540121,6.12705930125119,5.46310073161547e-05,0.00605273884506224,0.00537783273471548,"CTSH/CD1E/CD1C/CD1A/HLA-DRB1/HLA-DRA/AGER",7
"GO:0031341","regulation of cell killing","9/304","112/18860",0.0803571428571429,4.98531484962406,5.41437231607988,8.39208313513072e-05,0.00898792103772501,0.00798572963595597,"CD1E/CX3CR1/CD1C/CD1A/HLA-DRB1/ICAM1/HLA-DRA/AGER/CLU",9
"GO:0006833","water transport","5/304","29/18860",0.172413793103448,10.6964609800363,6.6885118606458,9.10083883815517e-05,0.00935943902817728,0.00831582179121555,"AQP4/AQP1/AQP3/AQP5/CFTR",5
"GO:0006935","chemotaxis","20/304","474/18860",0.0421940928270042,2.61769931157006,4.56559394698304,9.32157014944516e-05,0.00935943902817728,0.00831582179121555,"DAPK2/ROBO2/ITGA9/CX3CR1/AMOT/ANOS1/SFTPD/MMP28/CX3CL1/CH25H/CD74/VEGFD/PLA2G1B/CXCL17/LGR6/AGER/FLRT3/CXCL14/DPP4/SERPIND1",20
"GO:0042330","taxis","20/304","476/18860",0.0420168067226891,2.60670057496683,4.54435614358936,9.86809053219226e-05,0.0096079317817981,0.0085366065465089,"DAPK2/ROBO2/ITGA9/CX3CR1/AMOT/ANOS1/SFTPD/MMP28/CX3CL1/CH25H/CD74/VEGFD/PLA2G1B/CXCL17/LGR6/AGER/FLRT3/CXCL14/DPP4/SERPIND1",20
"GO:0001774","microglial cell activation","6/304","48/18860",0.125,7.75493421052632,5.9976096605138,0.000115919956512554,0.0104582180256237,0.00929208225973155,"CX3CR1/LRRK2/CX3CL1/AGER/IL33/CLU",6
"GO:0001914","regulation of T cell mediated cytotoxicity","6/304","48/18860",0.125,7.75493421052632,5.9976096605138,0.000115919956512554,0.0104582180256237,0.00929208225973155,"CD1E/CD1C/CD1A/HLA-DRB1/HLA-DRA/AGER",6
"GO:0050870","positive regulation of T cell activation","14/304","267/18860",0.052434456928839,3.25300611078257,4.74566639902761,0.000117178913452367,0.0104582180256237,0.00929208225973155,"SHH/HLA-DQB2/HLA-DMA/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HHLA2/HLA-DRA/HLA-DRB5/AGER/DPP4/ZBTB16",14
"GO:0015698","inorganic anion transport","11/304","174/18860",0.0632183908045977,3.92203569267998,4.9562808575161,0.000124911480380646,0.0108470428773788,0.00963755148769025,"SLC34A2/ABCC6/ADAMTS8/CLIC5/SLC26A9/SLC4A4/CLIC3/CLIC6/SLC1A7/CFTR/GABRE",11
"GO:0015697","quaternary ammonium group transport","4/304","17/18860",0.235294117647059,14.5975232198142,7.17898731373255,0.000133454847160877,0.0112839585244184,0.0100257491828338,"SLC22A3/SLC44A4/SLC6A20/SLC16A9",4
"GO:0060441","epithelial tube branching involved in lung morphogenesis","5/304","32/18860",0.15625,9.6936677631579,6.29984513595956,0.000148339917526982,0.012220927051646,0.010858241736388,"CTSH/SHH/FGFR2/NKX2-1/HHIP",5
"GO:0002921","negative regulation of humoral immune response","4/304","18/18860",0.222222222222222,13.7865497076023,6.94672431938012,0.000169415138439663,0.013553578705238,0.012042297065738,"SUSD4/SPINK5/C4BPA/CLU",4
"GO:0098656","monoatomic anion transmembrane transport","10/304","151/18860",0.0662251655629139,4.10857441617288,4.90883455048693,0.000172952607194136,0.013553578705238,0.012042297065738,"ABCC6/CLIC5/SLC26A9/SLC4A4/ABCC3/CLIC3/CLIC6/SLC1A7/CFTR/GABRE",10
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","6/304","52/18860",0.115384615384615,7.1584008097166,5.69183438231748,0.000182212297879,0.0139392407877435,0.0123849561866628,"SUSD4/C7/C4B/C4A/C4BPA/CLU",6
"GO:0001906","cell killing","14/304","281/18860",0.0498220640569395,3.09093463195355,4.51997870353423,0.000199541350995117,0.0145784305360958,0.0129528735609913,"CTSH/CD1E/CX3CR1/CD1C/C7/CD1A/HLA-DRB1/C4A/ICAM1/SCNN1B/HLA-DRA/AGER/CXCL14/CLU",14
"GO:0050891","multicellular organismal-level water homeostasis","5/304","34/18860",0.147058823529412,9.1234520123839,6.06813159998285,0.000199642372732093,0.0145784305360958,0.0129528735609913,"AQP4/AQP1/AQP3/SCNN1B/CFTR",5
"GO:0001910","regulation of leukocyte mediated cytotoxicity","8/304","101/18860",0.0792079207920792,4.91401771756123,5.04815373799878,0.000229415567097965,0.0163802714907947,0.0145538015899341,"CD1E/CX3CR1/CD1C/CD1A/HLA-DRB1/ICAM1/HLA-DRA/AGER",8
"GO:0001909","leukocyte mediated cytotoxicity","10/304","157/18860",0.0636942675159236,3.95155883338921,4.7533475951333,0.000237466018144231,0.0165864851369003,0.0147370215379211,"CTSH/CD1E/CX3CR1/CD1C/CD1A/HLA-DRB1/ICAM1/SCNN1B/HLA-DRA/AGER",10
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","14/304","289/18860",0.0484429065743945,3.00537242760881,4.39724087084772,0.000266044194837173,0.0181872340002518,0.0161592800985087,"SHH/HLA-DQB2/HLA-DMA/HLA-DPB1/HLA-DRB1/HLA-DQB1/CD74/HLA-DPA1/HHLA2/HLA-DRA/HLA-DRB5/AGER/DPP4/ZBTB16",14
