"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-1.96161717129066,4.59342640761991,-9.99101080071122,1.08996986140423e-21,2.77985453306946e-20,38.3682648716845,"ENSG00000131771"
-1.18188986567452,3.09144291215653,-9.95756639703469,1.44892443569344e-21,3.64247167631021e-20,38.0872975354699,"ENSG00000138135"
-1.22693098775219,3.61904713338052,-9.95285115460171,1.50818217739832e-21,3.78651660434602e-20,38.0477368718896,"ENSG00000188761"
-1.22408305500391,7.46779470642411,-9.94073763363147,1.6716676946303e-21,4.18609842909235e-20,37.9461642617753,"ENSG00000179344"
-1.05914569848221,2.61905875002741,-9.8934548563208,2.49609883899e-21,6.10817503232337e-20,37.5505136366105,"ENSG00000120262"
-1.1667420495333,4.0089798734371,-9.89121429294166,2.54389058158869e-21,6.20940564687786e-20,37.5317975583276,"ENSG00000158966"
-2.74933827506526,9.09976272307752,-9.85642642518406,3.41367450838132e-21,8.25946878548532e-20,37.2415816798265,"ENSG00000122852"
-1.05606562146887,1.92180105017231,-9.84904433678564,3.63317482846719e-21,8.76860621522193e-20,37.1800883403874,"ENSG00000185924"
-1.25568911501713,1.79742763990604,-9.84582803871841,3.73313403740537e-21,8.98741559291663e-20,37.1533063574387,"ENSG00000225329"
-1.59819760438796,3.90669705484339,-9.84154657890352,3.87044138145188e-21,9.28329687174042e-20,37.1176642539256,"ENSG00000152785"
-1.14345469956176,3.41848206031534,-9.83500843644327,4.08984436072629e-21,9.78525633435156e-20,37.06325662873,"ENSG00000172236"
-1.04991455834795,4.11626240249613,-9.83235548241414,4.18234916297703e-21,9.96956523041578e-20,37.0411870558171,"ENSG00000146122"
-1.65408496479955,2.4072649149638,-9.83165549325882,4.20710087935427e-21,1.00038959655199e-19,37.0353646297687,"ENSG00000168631"
-1.4834440142453,2.86053750840832,-9.81822534477511,4.71114338578651e-21,1.11612529330913e-19,36.9237101617707,"ENSG00000144331"
-1.1127466447921,2.07602960819377,-9.79561479628995,5.69848569960594e-21,1.33369401385935e-19,36.7359727934126,"ENSG00000163239"
-1.03017591518043,11.5166823951067,-9.79193783503406,5.87739865627413e-21,1.37058951535695e-19,36.7054712110856,"ENSG00000019582"
-1.04562197579879,3.16504756338226,-9.78905700807939,6.02145599390408e-21,1.40080369764324e-19,36.6815794059578,"ENSG00000177191"
-1.73029604938201,4.42311389393557,-9.76377069700897,7.44591410471022e-21,1.71158634330866e-19,36.4720811370559,"ENSG00000174502"
-1.13403251612648,1.81725101754218,-9.76212881475485,7.54918689673485e-21,1.7332646209938e-19,36.4584911668381,"ENSG00000165197"
-1.7413565031811,2.39788741830395,-9.76133965676208,7.59932835735808e-21,1.74270718629236e-19,36.4519598219062,"ENSG00000166961"
-1.40360081076965,5.24074806350811,-9.74830279487033,8.47710810699338e-21,1.93254073024052e-19,36.3441157281849,"ENSG00000168447"
-1.01784057921072,4.43855720548564,-9.74785175922783,8.50921214915457e-21,1.9375746674612e-19,36.3403864578975,"ENSG00000154310"
-1.04902084468647,1.33220977160849,-9.69705535614508,1.30148891370104e-20,2.92222806964791e-19,35.9211643542481,"ENSG00000227195"
-1.61925708803153,5.68200020276716,-9.6927648789178,1.34895739005141e-20,3.02529515829163e-19,35.8858255688117,"ENSG00000162551"
-2.65512988765812,9.53389901348183,-9.67005492500897,1.63030380309538e-20,3.62681623952128e-19,35.6989569335116,"ENSG00000185303"
-1.61439387244295,4.31742247070615,-9.65075903915606,1.91455057995539e-20,4.23479311346655e-19,35.5404236509085,"ENSG00000164379"
-1.22141730947946,3.29505624125928,-9.60345709150069,2.83638345186173e-20,6.14719337347432e-19,35.1527413638008,"ENSG00000186377"
-1.1198436887404,4.21887893146244,-9.60074772635401,2.90084631429694e-20,6.27986124837498e-19,35.1305764648219,"ENSG00000118596"
-1.32001199697932,3.28978000503378,-9.56225794547615,3.98996281423325e-20,8.45767117596021e-19,34.8161764606134,"ENSG00000142611"
-1.01174145718014,6.02399718356747,-9.55033539322649,4.40326907938495e-20,9.28287871784841e-19,34.7189701357123,"ENSG00000008853"
-1.04790013788726,8.67992177470173,-9.53536973132577,4.98259064805652e-20,1.04133451252139e-18,34.5970749299865,"ENSG00000231389"
-1.25819289402076,4.04919653990994,-9.51998696736689,5.65679630709939e-20,1.1733603670477e-18,34.4719242219147,"ENSG00000163751"
-1.21755464156746,1.81720162902781,-9.45608511635095,9.5689643955042e-20,1.93501275830426e-18,33.9535769117207,"ENSG00000188039"
-1.95825074731248,2.50425539909588,-9.45289151268509,9.82304860170928e-20,1.98431740405688e-18,33.9277370995229,"ENSG00000114455"
-1.02414304435438,4.72728300666622,-9.44834062032172,1.01967113124218e-19,2.05336274053893e-18,33.8909261053013,"ENSG00000168497"
-1.12596243719527,1.49974542653225,-9.44789001105508,1.02344674708259e-19,2.05882128143606e-18,33.8872819337433,"ENSG00000136881"
-1.12855867986465,3.02025172695919,-9.44360030527694,1.06009075056893e-19,2.12810741329164e-18,33.852596416789,"ENSG00000140254"
-1.27966993539073,3.79622461468351,-9.42607189590924,1.22382766232867e-19,2.44159302044766e-18,33.7109832698512,"ENSG00000184985"
-1.07786233777775,5.8068715059154,-9.4118425802226,1.37498441238858e-19,2.72348346929263e-18,33.5961624921223,"ENSG00000183742"
-2.24992846036688,11.5296264235495,-9.40183511725543,1.49223402128093e-19,2.94366001014316e-18,33.5154837525219,"ENSG00000168878"
-1.16440441853216,3.37442611809961,-9.36596136350184,1.99993992467782e-19,3.9013964302595e-18,33.2267818930939,"ENSG00000184828"
-1.2328251158939,3.52383870929103,-9.35320677677201,2.21897613138708e-19,4.29495942958409e-18,33.1243280917788,"ENSG00000197253"
-1.24726823284267,4.61308374893713,-9.34284498497786,2.41428758081563e-19,4.66730075123277e-18,33.0411690098144,"ENSG00000080493"
-1.48746736965803,1.57740787143048,-9.31979044467555,2.91206536044743e-19,5.59602858331706e-18,32.8563823667307,"ENSG00000125571"
-1.40320470369757,2.03664966187275,-9.31092407401983,3.12948720135934e-19,6.00190938260703e-18,32.7854045023714,"ENSG00000134216"
-1.00302692799329,10.194651437982,-9.30363858789935,3.32011967896833e-19,6.33608624223254e-18,32.7271186414271,"ENSG00000204287"
-1.56393811127657,3.32639490919482,-9.30043375506468,3.40757917782174e-19,6.49657994730275e-18,32.7014895647576,"ENSG00000248485"
-1.07653702692099,3.0721242652424,-9.28270412918473,3.93429363360969e-19,7.44205132337989e-18,32.5598211040397,"ENSG00000130558"
-1.09142632948638,2.11506569951501,-9.28052506259946,4.0043574630143e-19,7.5671787365584e-18,32.5424227988331,"ENSG00000106809"
-1.04879718048894,4.37929230457498,-9.25968754519253,4.73997731125648e-19,8.87059451899422e-18,32.3761995494296,"ENSG00000154175"
-1.26732361331164,7.63463559307355,-9.25767335016164,4.81781327151918e-19,9.00754024806661e-18,32.3601464540566,"ENSG00000198502"
-1.05512857836485,5.07713752203577,-9.21179179008281,6.97731286074441e-19,1.28830384168014e-17,31.9951588530297,"ENSG00000165816"
-1.20729235898983,1.98203830407983,-9.20641379961623,7.28624557512194e-19,1.3389515157629e-17,31.9524633667269,"ENSG00000109956"
-1.01828627688499,2.33625436784804,-9.20218094159545,7.53889244436481e-19,1.38143951407071e-17,31.9188717801425,"ENSG00000214491"
-1.08080813554063,1.44399820875792,-9.19891692907056,7.73961963633262e-19,1.41419968629095e-17,31.8929765526038,"ENSG00000170890"
-1.10640519861988,7.05412406287649,-9.12692469067303,1.37942454839963e-18,2.4646058567155e-17,31.3235285192509,"ENSG00000169116"
-1.55821739822967,4.44644654607975,-9.05003002923794,2.54809742495834e-18,4.42585978610014e-17,30.7189271275042,"ENSG00000007402"
-1.00084856293801,3.99618892602317,-9.04938132971803,2.56128310088157e-18,4.44476884257115e-17,30.7138425848101,"ENSG00000082497"
-1.06416018755852,7.56741167738404,-9.01750933345826,3.29950203616654e-18,5.65478487262159e-17,30.4643590176987,"ENSG00000108846"
-1.00577339947685,4.45355347256878,-8.96121956743892,5.15258983456464e-18,8.63919051880343e-17,30.0253300228736,"ENSG00000094963"
-1.20569900969738,2.43930057983925,-8.95279390730241,5.50713848541089e-18,9.19378248704346e-17,29.9597896694178,"ENSG00000186715"
-1.6199531971523,2.2835071250256,-8.9522679296956,5.53005535057175e-18,9.2240750679252e-17,29.9556997833615,"ENSG00000178343"
-1.37631909783188,4.11362678053934,-8.94672830058155,5.7772241798221e-18,9.62804291761387e-17,29.9126356669379,"ENSG00000125798"
-1.11555800270264,3.2571845236273,-8.93815632422828,6.18140387839952e-18,1.02750558707841e-16,29.8460375784322,"ENSG00000168907"
-1.10095729225293,3.59913659122115,-8.91115942675025,7.64622304188741e-18,1.25801518166611e-16,29.6366008726571,"ENSG00000169583"
-1.23714626971361,4.5817243964959,-8.88661408029368,9.27352475129356e-18,1.51415355145276e-16,29.4465917257328,"ENSG00000137857"
-1.01464563208222,2.42435595291075,-8.86555562078668,1.09396997444079e-17,1.77719559209154e-16,29.2838862027667,"ENSG00000160188"
-1.37667135142694,2.90805890890859,-8.86499835229839,1.09875970871463e-17,1.78347797555594e-16,29.279584446472,"ENSG00000167741"
-1.44958623792705,7.22264945096818,-8.82051867571503,1.55619294015351e-17,2.49662422564711e-16,28.936881102185,"ENSG00000189377"
-1.07329070485668,2.20093835000865,-8.77457631589813,2.2264642474557e-17,3.47954784412398e-16,28.5842627726377,"ENSG00000004838"
-1.02309152639628,3.15082234525304,-8.76655696164222,2.3697757165458e-17,3.69753867249907e-16,28.5228539041915,"ENSG00000259834"
-1.00611607700824,2.15572265572272,-8.74026126479811,2.90679641371106e-17,4.48477160972564e-16,28.3217883314983,"ENSG00000133067"
-1.39699220332295,2.61188752801016,-8.72187515698144,3.35215405995627e-17,5.13094554925373e-16,28.1814719340516,"ENSG00000164161"
-1.19701117870562,4.02421597867833,-8.70474706364446,3.82746984007222e-17,5.82619267309262e-16,28.0509564629572,"ENSG00000166592"
-1.32872902834696,3.1897488676342,-8.70445933089177,3.83599897051595e-17,5.82999466179358e-16,28.0487656005393,"ENSG00000236039"
-1.33961231707845,4.44919156100702,-8.686513105399,4.40683548318078e-17,6.64531541036278e-16,27.9122269075197,"ENSG00000232931"
-1.52524663133521,4.62633591147934,-8.68057245066059,4.61371267174246e-17,6.9410345035117e-16,27.8670759876206,"ENSG00000204305"
-1.19825899030557,2.11734264494281,-8.67025087161991,4.99623940971839e-17,7.48738761772681e-16,27.7886840768115,"ENSG00000116690"
-1.72738934382242,6.41354670062322,-8.63538948736746,6.53518786287904e-17,9.69595178550865e-16,27.5244348355759,"ENSG00000123838"
-1.46570574549583,6.38051431127817,-8.61971604183013,7.37182587349896e-17,1.08539328093284e-15,27.4058927963769,"ENSG00000159212"
-1.27161447833409,3.5576270610449,-8.56364713540277,1.13281152235317e-16,1.63551249814275e-15,26.9831685142523,"ENSG00000198203"
-1.00868485866476,4.2162654784467,-8.5615567651417,1.15105622008836e-16,1.6581385131705e-15,26.9674489796994,"ENSG00000137033"
-1.06881902148281,5.67223483969875,-8.55038624650859,1.25358952384213e-16,1.79514019814193e-15,26.8834964499595,"ENSG00000163898"
-1.15677884374121,4.47533143853279,-8.53783980820065,1.37954648110975e-16,1.96387279623076e-15,26.7893026572384,"ENSG00000111452"
-1.99403052004501,5.43156146318994,-8.49786484379601,1.87033501805122e-16,2.61252287348021e-15,26.4898897171866,"ENSG00000187908"
-1.18715245587924,1.68055642289915,-8.49147111703357,1.96344470415698e-16,2.73664837929075e-15,26.4421001620322,"ENSG00000179813"
-1.09861251372382,4.94074219665331,-8.48803486267122,2.01536376919476e-16,2.80093546988303e-15,26.4164274273717,"ENSG00000125848"
-1.37944485348839,3.4597772494658,-8.48638990158942,2.04069587824479e-16,2.83003821508093e-15,26.4041405055404,"ENSG00000125872"
-1.20552255527655,3.10901786727736,-8.46454499915616,2.40849517137895e-16,3.31159521003541e-15,26.2411442707781,"ENSG00000166897"
-1.14616120716121,2.08625223741031,-8.46428476106233,2.4132499179886e-16,3.31341956069287e-15,26.2392044362567,"ENSG00000277639"
-1.18865159377564,6.56044364974446,-8.46050080552645,2.48344306121778e-16,3.40254580152106e-15,26.211003703548,"ENSG00000127954"
-1.34991049184771,3.04986849443358,-8.45074453736332,2.6738697071277e-16,3.64022881536568e-15,26.1383375979621,"ENSG00000259974"
-1.82560826293771,5.06228215300448,-8.37764866383415,4.64152094470723e-16,6.12490668280411e-15,25.5959569401239,"ENSG00000145824"
-1.04112765904204,3.50701537462003,-8.36811019081862,4.98656814346394e-16,6.55338785516281e-15,25.5254475616504,"ENSG00000121769"
-1.1459523642946,5.90159404788277,-8.34482244476394,5.9391064100915e-16,7.70052348221924e-15,25.3535622130267,"ENSG00000076864"
-1.10735157073042,5.83048488123677,-8.32447732425896,6.91700611231965e-16,8.91127780391836e-15,25.2036986928836,"ENSG00000156966"
-2.75996624498847,6.48170473827764,-8.31805687060769,7.25743892796459e-16,9.32851126033321e-15,25.1564638484973,"ENSG00000168484"
-1.02617893004681,3.6198269668343,-8.31795055410715,7.26321327282203e-16,9.3297301654615e-15,25.1556819221783,"ENSG00000176842"
-1.01720270337692,5.63033434213015,-8.27347953437649,1.01232306813915e-15,1.27993653062565e-14,24.8292888934177,"ENSG00000168743"
-1.00346171216135,2.41267452403447,-8.24110023390404,1.28807076255376e-15,1.60444484418102e-14,24.5924956547122,"ENSG00000166292"
-1.44131744615067,7.24426990059494,-8.21354367217958,1.58028384535145e-15,1.94958821303984e-14,24.3915396603101,"ENSG00000124107"
-1.63202606279693,2.88131333676542,-8.17084814133837,2.16706054560462e-15,2.63813693121087e-14,24.0812176176206,"ENSG00000162383"
-1.32094307148009,6.27391533925823,-8.16398995688834,2.27954959012572e-15,2.7577129334362e-14,24.031488087742,"ENSG00000197635"
-1.04443160948185,6.05433764009655,-8.1043596892724,3.53472455764081e-15,4.19995667783111e-14,23.6004770659671,"ENSG00000078081"
-1.09381350833402,3.33950355561885,-8.09816189901618,3.6990971172958e-15,4.38179812938495e-14,23.5558209073505,"ENSG00000182489"
-1.12225232036248,4.15585718182382,-8.0851988195089,4.06767852831591e-15,4.79490007984166e-14,23.4625062053497,"ENSG00000090530"
-1.40609316310082,3.22854684785628,-8.05184826918061,5.19091851391906e-15,6.00903213838822e-14,23.222971340929,"ENSG00000148702"
-1.0007570188792,1.82371662723279,-8.03254825464749,5.97552052293373e-15,6.85978401124435e-14,23.0847074296352,"ENSG00000268416"
-1.77796259924322,2.72684379024019,-7.9716561660706,9.30072481534836e-15,1.04172428812465e-13,22.6501938172059,"ENSG00000149021"
-1.28285745151668,3.41343260943223,-7.96341757770396,9.87251266705717e-15,1.10321049063323e-13,22.5916052175779,"ENSG00000109906"
-1.20193400764859,3.47304613917352,-7.92706675901936,1.28383612993848e-14,1.41661644200747e-13,22.3336686743358,"ENSG00000172264"
-1.24380511256235,5.37648650469504,-7.91623351697209,1.38813331097174e-14,1.52821145601969e-13,22.2569792313015,"ENSG00000070526"
-1.07948696642925,3.89295207520937,-7.91290242679913,1.42185245307562e-14,1.56355242450842e-13,22.2334148548674,"ENSG00000154146"
-1.07661274320758,6.62370732713081,-7.82699474106094,2.63335574022405e-14,2.7803404243589e-13,21.6284178958535,"ENSG00000204385"
-1.12004859635239,1.90120506617359,-7.79396723902146,3.33283763357067e-14,3.49027178397553e-13,21.3972234715407,"ENSG00000091583"
-1.14575746508995,2.20663083018111,-7.77239436451501,3.88559855176915e-14,4.01691931565782e-13,21.2466331897654,"ENSG00000163817"
-1.17465284496359,2.4437946633295,-7.77112848531499,3.9207045856958e-14,4.0510454864068e-13,21.2378070230433,"ENSG00000149043"
-1.02588352932534,3.67719056680457,-7.74956616260969,4.56903985110434e-14,4.67347504770101e-13,21.0876431917567,"ENSG00000198729"
-1.11411324508004,1.54033474361592,-7.73947578726917,4.90769238556001e-14,5.00134471258019e-13,21.0174866395302,"ENSG00000007174"
-1.00072849771997,2.77261858026807,-7.62993486484059,1.06162231588488e-13,1.03548348187117e-12,20.2605893903061,"ENSG00000203709"
-1.1038529574406,7.87909276341493,-7.61394712884117,1.18732167738161e-13,1.14938921718284e-12,20.1508443179631,"ENSG00000101443"
-1.79529878803358,3.82938481262337,-7.56527698426259,1.66734464915718e-13,1.57542066263473e-12,19.8178999054833,"ENSG00000161798"
-1.75733082793464,3.77845332450495,-7.49803071517999,2.65798435347899e-13,2.42492465887003e-12,19.360721902008,"ENSG00000066405"
-1.15876846368075,4.83582588776597,-7.46807881555212,3.26817586663288e-13,2.94272826519548e-12,19.1581579137535,"ENSG00000157551"
-1.07385593800496,5.02970341724936,-7.41406097524497,4.73656994673911e-13,4.19072632541695e-12,18.7945040514216,"ENSG00000136155"
-1.16230058654926,3.38551191668751,-7.33742623732662,7.98960458035011e-13,6.84944726152232e-12,18.2822876467631,"ENSG00000001626"
-1.03360699756168,3.53774775176571,-7.32390449838368,8.75783283875749e-13,7.45843279466342e-12,18.1923619840748,"ENSG00000150893"
-1.13449962434147,1.67345151121581,-7.26009407763837,1.3482560802984e-12,1.11149196351082e-11,17.7698303828954,"ENSG00000124237"
-1.23871798361896,2.22804469465966,-7.24100061914062,1.53316209473125e-12,1.25178302306837e-11,17.6439903930795,"ENSG00000099937"
-1.39539819153859,2.74740596745815,-7.21437448261153,1.83328611548304e-12,1.48351139324061e-11,17.4689600052394,"ENSG00000156076"
-1.05307808868471,7.77141990656749,-7.17994423808573,2.30831010209548e-12,1.84626606924741e-11,17.2434165571798,"ENSG00000120885"
-1.19868803327737,1.72118462681163,-6.99104309422764,8.04500571893216e-12,5.95428983761089e-11,16.0218971543561,"ENSG00000163207"
-1.3065936817713,4.84191804368913,-6.95948738509454,9.8851396187418e-12,7.2249345599061e-11,15.8204865862899,"ENSG00000133063"
-1.07061368441934,3.2429170385238,-6.95329645913616,1.02918958001459e-11,7.50520292751492e-11,15.7810610627079,"ENSG00000169550"
-1.04838784053688,2.17835931603651,-6.85240839241106,1.97753247222639e-11,1.38212790141289e-10,15.142720136084,"ENSG00000255545"
-1.00257463720986,3.99834655890629,-6.73872778818978,4.09000863349066e-11,2.74066020459762e-10,14.4328422094057,"ENSG00000102287"
-1.39108502796667,4.22143133162975,-6.70745140095982,4.98663727402381e-11,3.29578365064712e-10,14.2392955546536,"ENSG00000065618"
-1.06493321600405,2.81421060304635,-6.66234974341368,6.62786991607209e-11,4.31123759143693e-10,13.9615368356567,"ENSG00000179869"
-1.21627171991741,3.15048885163778,-6.54132975211713,1.41123141859949e-10,8.76386950991498e-10,13.2241067142297,"ENSG00000169562"
-1.04154208577665,1.87377904124161,-6.51141714363788,1.69813789799692e-10,1.04382835752231e-09,13.0436116551744,"ENSG00000166959"
-1.05996443483445,2.16376740111335,-6.50890944628623,1.72463620123111e-10,1.05910632281448e-09,13.0285121107085,"ENSG00000106278"
-1.12272680591851,4.60088657582506,-6.48031895107988,2.05691204867563e-10,1.24848426138139e-09,12.8567123394227,"ENSG00000189058"
-1.01126618890971,4.16679567718177,-6.47826323782783,2.08308491267896e-10,1.26397355718486e-09,12.8443845258914,"ENSG00000168874"
-1.36894775837511,3.3104946506246,-6.18666636241596,1.21107791994523e-09,6.6305744402099e-09,11.1298611683044,"ENSG00000101842"
-1.11514484957093,3.02770262931044,-6.15888118796857,1.42727347673488e-09,7.74725364240745e-09,10.9700550808022,"ENSG00000198691"
-1.05854727873382,2.74313606893149,-6.09647682845432,2.05948700063948e-09,1.08811157956716e-08,10.6134174541955,"ENSG00000227300"
-1.03960541986117,3.56245911936074,-5.99896044686233,3.63022693054415e-09,1.85807643688852e-08,10.0624611741898,"ENSG00000165449"
-1.30985477674676,3.11078025582725,-5.8645645929684,7.83104931611206e-09,3.8047209193033e-08,9.31590288142027,"ENSG00000165376"
-1.89903934966609,5.29101627413738,-5.81553485989683,1.03291273822368e-08,4.92435735026884e-08,9.04725164982286,"ENSG00000096088"
-1.06944196963071,4.91986486059249,-5.58348090585721,3.73028000961846e-08,1.63486223409531e-07,7.80285556987549,"ENSG00000125740"
-1.02344173355115,5.41534730088966,-5.53370591319017,4.88528366904775e-08,2.10526758560034e-07,7.54180626532566,"ENSG00000137673"
-1.53793290641435,6.46890319175014,-5.46549337491177,7.047010133628e-08,2.96480522096401e-07,7.18745184563002,"ENSG00000102854"
-1.00102743000143,2.20656298752183,-4.29426779208751,2.07665192385437e-05,5.97497172078473e-05,1.73024985563368,"ENSG00000171747"
-1.12922570095644,3.38926883834429,-4.02158884660909,6.59997689441326e-05,0.000174997604337947,0.634431758248231,"ENSG00000229807"
