"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-1.29816196048173,5.94169060841375,-14.3429354397817,8.64550660330646e-40,1.20240959464115e-37,79.6117473380809,"ENSG00000008441"
-1.46750982637469,3.35520580867651,-14.3369771557748,9.20087621219566e-40,1.27050956381548e-37,79.5500436600531,"ENSG00000135063"
-2.11608471300124,4.5762856660068,-14.3183641748185,1.11754006229921e-39,1.53221875775662e-37,79.3573625216533,"ENSG00000174514"
-1.50715460202189,3.8548483426593,-14.3121372567099,1.19261260933768e-39,1.62363288476873e-37,79.2929266550215,"ENSG00000158220"
1.33593217736388,4.15009130814063,14.2914299550264,1.4803303897486e-39,2.00124105556783e-37,79.0787389573929,"ENSG00000094804"
0.76135866162657,6.71378162518718,14.2902917494733,1.49256906889824e-39,2.00377397499589e-37,79.0705329100223,"ENSG00000184575"
0.828396890722122,3.84464858510767,14.2753427617811,1.7444505585884e-39,2.32577366887109e-37,78.915986886192,"ENSG00000133119"
1.03749998572773,2.48599894055437,14.2700505760787,1.84342977089413e-39,2.44090303636475e-37,78.8612925442161,"ENSG00000147536"
-2.18337956632462,5.6033352651206,-14.2493717267642,2.29513730145336e-39,3.01833974909499e-37,78.6441362369211,"ENSG00000047936"
0.717524671407452,5.30921180635644,14.2379023278804,2.5771437404266e-39,3.36630694526534e-37,78.5292397116069,"ENSG00000076248"
1.1081236733188,2.97201014990052,14.2242632959191,2.97049268362724e-39,3.85406473556254e-37,78.3884673169405,"ENSG00000163808"
0.690558355992454,4.67773300239099,14.222237488466,3.03381457834517e-39,3.90998022857126e-37,78.3675635912279,"ENSG00000139372"
0.942421108321613,2.8845325462729,14.1980148517688,3.90370214924581e-39,4.9977728443192e-37,78.1177219474163,"ENSG00000197299"
-1.04996350731815,3.00096452827217,-14.1963384628735,3.97238146383554e-39,5.05224200387293e-37,78.1004381906204,"ENSG00000176533"
1.05885168446425,2.2257284638707,14.1933777148805,4.09663470534287e-39,5.17621843945675e-37,78.069914817831,"ENSG00000085999"
1.07055823040241,3.44203619106243,14.1872677605946,4.3654326937499e-39,5.48003537893332e-37,78.0069343583941,"ENSG00000171241"
1.01685153142267,4.83252995725811,14.1606788718118,5.76252021970146e-39,7.18716392821088e-37,77.7317896969946,"ENSG00000146918"
1.69205319513267,4.66595401070955,14.1354296782327,7.50763419652676e-39,9.30369130046509e-37,77.4696559576972,"ENSG00000175063"
-1.221136992988,1.84263214485423,-14.0258598625959,2.33183871056562e-38,2.87128063392704e-36,76.3465440274893,"ENSG00000163145"
-1.61086044435702,3.64500144097216,-13.95924837718,4.65205513450642e-38,5.69199556077709e-36,75.6621911713707,"ENSG00000138769"
-0.808207317511938,5.47913912741462,-13.9488092637159,5.16387315014024e-38,6.27849029801956e-36,75.5587174276798,"ENSG00000121671"
0.621845014459707,6.24990238144813,13.9274122805187,6.43936986753936e-38,7.78036864245444e-36,75.3399832035973,"ENSG00000115233"
-2.17859469273554,10.1283668486746,-13.9086574502038,7.83908895485052e-38,9.41274954504163e-36,75.1451290251925,"ENSG00000157765"
-1.57911935732661,3.11492429698088,-13.8878588130756,9.71229320211111e-38,1.15900032211859e-35,74.9328140380632,"ENSG00000124749"
-1.21827808141268,7.40883267150138,-13.8723792449749,1.13903637066325e-37,1.350911111513e-35,74.7748941955858,"ENSG00000074416"
